"fips","county","state","date.x","weekly new cases","days_from_start","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","block.mse"
36075,"Oswego","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36077,"Otsego","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36079,"Putnam","New York","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36081,"Queens County","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36083,"Rensselaer","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36085,"Richmond County","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36087,"Rockland","New York","2020-03-16",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36089,"St. Lawrence","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36091,"Saratoga","New York","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36093,"Schenectady","New York","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36095,"Schoharie","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36097,"Schuyler","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36099,"Seneca","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36101,"Steuben","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36103,"Suffolk","New York","2020-03-16",62,55,3.391627930646,35.4120216129788,0.232494718641995,6.18156455434994,4.89765422178899,5.01909096113997,2.98134591877453,NA,NA
36105,"Sullivan","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36107,"Tioga","New York","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36109,"Tompkins","New York","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36111,"Ulster","New York","2020-03-16",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36113,"Warren","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36115,"Washington","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36117,"Wayne","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36119,"Westchester","New York","2020-03-16",122,55,5.07784880568313,28.1592939601256,0.232494718641995,7.86778542938707,6.82280237939587,6.7053118361771,2.98134591877453,NA,NA
36121,"Wyoming","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36123,"Yates","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37001,"Alamance","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37003,"Alexander","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37005,"Alleghany","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37007,"Anson","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37009,"Ashe","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37011,"Avery","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37013,"Beaufort","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37015,"Bertie","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37017,"Bladen","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37019,"Brunswick","North Carolina","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37021,"Buncombe","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37023,"Burke","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37025,"Cabarrus","North Carolina","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37027,"Caldwell","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37029,"Camden","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37031,"Carteret","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37033,"Caswell","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37035,"Catawba","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37037,"Chatham","North Carolina","2020-03-16",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37039,"Cherokee","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37041,"Chowan","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37043,"Clay","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37045,"Cleveland","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37047,"Columbus","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37049,"Craven","North Carolina","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37051,"Cumberland","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37053,"Currituck","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37055,"Dare","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37057,"Davidson","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37059,"Davie","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37061,"Duplin","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37063,"Durham","North Carolina","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37065,"Edgecombe","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37067,"Forsyth","North Carolina","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37069,"Franklin","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37071,"Gaston","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37073,"Gates","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37075,"Graham","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37077,"Granville","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37079,"Greene","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37081,"Guilford","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37083,"Halifax","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37085,"Harnett","North Carolina","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37087,"Haywood","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37089,"Henderson","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37091,"Hertford","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37093,"Hoke","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37095,"Hyde","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37097,"Iredell","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37099,"Jackson","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37101,"Johnston","North Carolina","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37103,"Jones","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37105,"Lee","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37107,"Lenoir","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37109,"Lincoln","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37111,"McDowell","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37113,"Macon","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37115,"Madison","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37117,"Martin","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37119,"Mecklenburg","North Carolina","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37121,"Mitchell","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37123,"Montgomery","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37125,"Moore","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37127,"Nash","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37129,"New Hanover","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37131,"Northampton","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37133,"Onslow","North Carolina","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37135,"Orange","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37137,"Pamlico","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37139,"Pasquotank","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37141,"Pender","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37143,"Perquimans","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37145,"Person","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37147,"Pitt","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37149,"Polk","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37151,"Randolph","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37153,"Richmond","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37155,"Robeson","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37157,"Rockingham","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37159,"Rowan","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37161,"Rutherford","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37163,"Sampson","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37165,"Scotland","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37167,"Stanly","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37169,"Stokes","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37171,"Surry","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37173,"Swain","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37175,"Transylvania","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37177,"Tyrrell","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37179,"Union","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37181,"Vance","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37183,"Wake","North Carolina","2020-03-16",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37185,"Warren","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37187,"Washington","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37189,"Watauga","North Carolina","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37191,"Wayne","North Carolina","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37193,"Wilkes","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37195,"Wilson","North Carolina","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37197,"Yadkin","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37199,"Yancey","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38001,"Adams","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38003,"Barnes","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38005,"Benson","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38007,"Billings","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38009,"Bottineau","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38011,"Bowman","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38013,"Burke","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38015,"Burleigh","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38017,"Cass","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38019,"Cavalier","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38021,"Dickey","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38023,"Divide","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38025,"Dunn","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38027,"Eddy","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38029,"Emmons","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38031,"Foster","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38033,"Golden Valley","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38035,"Grand Forks","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38037,"Grant","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38039,"Griggs","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38041,"Hettinger","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38043,"Kidder","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38045,"LaMoure","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38047,"Logan","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38049,"McHenry","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38051,"McIntosh","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38053,"McKenzie","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38055,"McLean","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38057,"Mercer","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38059,"Morton","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38061,"Mountrail","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38063,"Nelson","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38065,"Oliver","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38067,"Pembina","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38069,"Pierce","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38071,"Ramsey","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38073,"Ransom","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38075,"Renville","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38077,"Richland","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38079,"Rolette","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38081,"Sargent","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38083,"Sheridan","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38085,"Sioux","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38087,"Slope","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38089,"Stark","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38091,"Steele","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38093,"Stutsman","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38095,"Towner","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38097,"Traill","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38099,"Walsh","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38101,"Ward","North Dakota","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38103,"Wells","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38105,"Williams","North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39001,"Adams","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39003,"Allen","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39005,"Ashland","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39007,"Ashtabula","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39009,"Athens","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39011,"Auglaize","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39013,"Belmont","Ohio","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39015,"Brown","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39017,"Butler","Ohio","2020-03-16",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39019,"Carroll","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39021,"Champaign","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39023,"Clark","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39025,"Clermont","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39027,"Clinton","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39029,"Columbiana","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39031,"Coshocton","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39033,"Crawford","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39035,"Cuyahoga","Ohio","2020-03-16",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39037,"Darke","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39039,"Defiance","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39041,"Delaware","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39043,"Erie","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39045,"Fairfield","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39047,"Fayette","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39049,"Franklin","Ohio","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39051,"Fulton","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39053,"Gallia","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39055,"Geauga","Ohio","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39057,"Greene","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39059,"Guernsey","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061,"Hamilton","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39063,"Hancock","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39065,"Hardin","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39067,"Harrison","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39069,"Henry","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39071,"Highland","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39073,"Hocking","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39075,"Holmes","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39077,"Huron","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39079,"Jackson","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39081,"Jefferson","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39083,"Knox","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39085,"Lake","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39087,"Lawrence","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39089,"Licking","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39091,"Logan","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39093,"Lorain","Ohio","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39095,"Lucas","Ohio","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39097,"Madison","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39099,"Mahoning","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39101,"Marion","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39103,"Medina","Ohio","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39105,"Meigs","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39107,"Mercer","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39109,"Miami","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39111,"Monroe","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39113,"Montgomery","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39115,"Morgan","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39117,"Morrow","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39119,"Muskingum","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39121,"Noble","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39123,"Ottawa","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39125,"Paulding","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39127,"Perry","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39129,"Pickaway","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39131,"Pike","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39133,"Portage","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39135,"Preble","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39137,"Putnam","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39139,"Richland","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39141,"Ross","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39143,"Sandusky","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39145,"Scioto","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39147,"Seneca","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39149,"Shelby","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39151,"Stark","Ohio","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39153,"Summit","Ohio","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39155,"Trumbull","Ohio","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39157,"Tuscarawas","Ohio","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39159,"Union","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39161,"Van Wert","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39163,"Vinton","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39165,"Warren","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39167,"Washington","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39169,"Wayne","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39171,"Williams","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39173,"Wood","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39175,"Wyandot","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40001,"Adair","Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40003,"Alfalfa","Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40005,"Atoka","Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40007,"Beaver","Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40009,"Beckham","Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40011,"Blaine","Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
